Name,Symbol,CIK,Year,Quarter,Sentiment
KLA Corporation,KLAC,0000319201,2018,QTR3,0.0
KLA Corporation,KLAC,0000319201,2017,QTR3,0.0
KLA Corporation,KLAC,0000319201,2016,QTR3,0.0
KLA Corporation,KLAC,0000319201,2015,QTR3,0.0
KLA Corporation,KLAC,0000319201,2014,QTR3,0.0
KLA Corporation,KLAC,0000319201,2013,QTR3,0.0
KLA Corporation,KLAC,0000319201,2012,QTR3,0.0
KLA Corporation,KLAC,0000319201,2011,QTR3,0.0
KLA Corporation,KLAC,0000319201,2010,QTR3,0.027707749766573298
KLA Corporation,KLAC,0000319201,2009,QTR3,0.025910834132310646
Constellation Brands,STZ,0000016918,2018,QTR2,0.04096000857780964
Constellation Brands,STZ,0000016918,2017,QTR2,0.03946544397631356
Constellation Brands,STZ,0000016918,2016,QTR2,0.03549153412500871
Constellation Brands,STZ,0000016918,2015,QTR2,0.03738775461161325
Constellation Brands,STZ,0000016918,2014,QTR2,0.033187016168894294
Constellation Brands,STZ,0000016918,2013,QTR2,0.03337237772762427
Constellation Brands,STZ,0000016918,2012,QTR2,0.04513135751076384
Constellation Brands,STZ,0000016918,2011,QTR2,0.0408947066081637
Constellation Brands,STZ,0000016918,2010,QTR2,0.047451029362794106
Constellation Brands,STZ,0000016918,2009,QTR2,0.044425309789548235
Zimmer Biomet,ZBH,0001136869,2018,QTR1,0.052875874355973865
Zimmer Biomet,ZBH,0001136869,2017,QTR1,0.05702991505349998
Zimmer Biomet,ZBH,0001136869,2016,QTR1,0.0464948132932827
Zimmer Biomet,ZBH,0001136869,2015,QTR1,0.04727651784541137
Zimmer Biomet,ZBH,0001136869,2014,QTR1,0.05337387967087216
Zimmer Biomet,ZBH,0001136869,2013,QTR1,0.05371602671734602
Zimmer Biomet,ZBH,0001136869,2012,QTR1,0.03959122931629323
Zimmer Biomet,ZBH,0001136869,2011,QTR1,0.04061050958845079
Zimmer Biomet,ZBH,0001136869,2010,QTR1,0.02052820029432933
Zimmer Biomet,ZBH,0001136869,2009,QTR1,0.030966948606948635
Cerner,CERN,0000804753,2018,QTR1,-0.015384615384615382
Cerner,CERN,0000804753,2017,QTR1,-0.015384615384615382
Cerner,CERN,0000804753,2016,QTR1,-0.049999999999999996
Cerner,CERN,0000804753,2015,QTR1,-0.05833333333333333
Cerner,CERN,0000804753,2014,QTR1,-0.05833333333333333
Cerner,CERN,0000804753,2013,QTR1,-0.05833333333333333
Cerner,CERN,0000804753,2012,QTR1,-0.05833333333333333
Cerner,CERN,0000804753,2011,QTR1,-0.05
Cerner,CERN,0000804753,2010,QTR1,-0.06999999999999999
Cerner,CERN,0000804753,2009,QTR1,-0.05833333333333333
Advanced Micro Devices Inc,AMD,0000002488,2018,QTR1,0.04815929535317296
Advanced Micro Devices Inc,AMD,0000002488,2017,QTR1,0.050172336534106673
Advanced Micro Devices Inc,AMD,0000002488,2016,QTR1,0.05474939608868187
Advanced Micro Devices Inc,AMD,0000002488,2015,QTR1,0.06174674847255494
Advanced Micro Devices Inc,AMD,0000002488,2014,QTR1,0.05511285526274828
Advanced Micro Devices Inc,AMD,0000002488,2013,QTR1,0.05064725317184343
Advanced Micro Devices Inc,AMD,0000002488,2012,QTR1,0.033663407766367046
Advanced Micro Devices Inc,AMD,0000002488,2011,QTR1,0.04242000407479684
Advanced Micro Devices Inc,AMD,0000002488,2010,QTR1,0.03228433289572855
Advanced Micro Devices Inc,AMD,0000002488,2009,QTR1,0.036502270204249246
Chubb Limited,CB,0000896159,2018,QTR1,0.0553764297106403
Chubb Limited,CB,0000896159,2017,QTR1,0.050690624377493165
Chubb Limited,CB,0000896159,2016,QTR1,0.04863144197072778
Chubb Limited,CB,0000896159,2015,QTR1,0.051278817420549766
Chubb Limited,CB,0000896159,2014,QTR1,0.0585254057277014
Chubb Limited,CB,0000896159,2013,QTR1,0.05902740898094078
Chubb Limited,CB,0000896159,2012,QTR1,0.05680159118584433
Chubb Limited,CB,0000896159,2011,QTR1,0.055117056398657535
Chubb Limited,CB,0000896159,2010,QTR1,0.06729410908595479
Chubb Limited,CB,0000896159,2009,QTR1,0.06615042229012841
ServiceNow,NOW,0001373715,2018,QTR1,0.0451043136901999
ServiceNow,NOW,0001373715,2017,QTR1,0.0
ServiceNow,NOW,0001373715,2016,QTR1,0.027058072286418957
ServiceNow,NOW,0001373715,2015,QTR1,0.02969608270350869
ServiceNow,NOW,0001373715,2014,QTR1,0.03175830032851334
ServiceNow,NOW,0001373715,2013,QTR1,0.04765161894194159
Goldman Sachs Group,GS,0000886982,2018,QTR1,0.04239348689814895
Goldman Sachs Group,GS,0000886982,2017,QTR1,0.04747980965148351
Goldman Sachs Group,GS,0000886982,2016,QTR1,0.05058402545021636
Goldman Sachs Group,GS,0000886982,2015,QTR1,0.04172355389867584
Goldman Sachs Group,GS,0000886982,2014,QTR1,0.05303514793557624
Goldman Sachs Group,GS,0000886982,2013,QTR1,0.05267057665581649
Goldman Sachs Group,GS,0000886982,2012,QTR1,0.05394249495149237
Goldman Sachs Group,GS,0000886982,2011,QTR1,0.05705820665933733
Goldman Sachs Group,GS,0000886982,2010,QTR1,0.05318094328032221
Goldman Sachs Group,GS,0000886982,2009,QTR1,0.051660203487706495
Capital One Financial,COF,0000927628,2018,QTR1,0.04748183601382553
Capital One Financial,COF,0000927628,2017,QTR1,0.033970257763361295
Capital One Financial,COF,0000927628,2016,QTR1,0.03182006675646601
Capital One Financial,COF,0000927628,2015,QTR1,0.03703717985796466
Capital One Financial,COF,0000927628,2014,QTR1,0.035927871529667955
Capital One Financial,COF,0000927628,2013,QTR1,0.03418463480963482
Capital One Financial,COF,0000927628,2012,QTR1,0.030412266605448414
Capital One Financial,COF,0000927628,2011,QTR1,0.0
Capital One Financial,COF,0000927628,2010,QTR1,0.02105298932693142
Capital One Financial,COF,0000927628,2009,QTR1,0.04491682911873185
Fastenal Co,FAST,0000815556,2018,QTR1,0.0630088800088801
Fastenal Co,FAST,0000815556,2017,QTR1,0.05453140609390611
Fastenal Co,FAST,0000815556,2016,QTR1,0.049143715605529444
Fastenal Co,FAST,0000815556,2015,QTR1,0.051875249982791874
Fastenal Co,FAST,0000815556,2014,QTR1,0.06899232862081164
Fastenal Co,FAST,0000815556,2013,QTR1,0.06436653536337084
Fastenal Co,FAST,0000815556,2012,QTR1,0.07048336769613367
Fastenal Co,FAST,0000815556,2011,QTR1,0.07550157634573222
Fastenal Co,FAST,0000815556,2010,QTR1,0.07261216666429939
Fastenal Co,FAST,0000815556,2009,QTR1,0.08420243336910008
Newell Brands,NWL,0000814453,2018,QTR1,0.04368428454039965
Newell Brands,NWL,0000814453,2017,QTR1,0.05142066700016182
Newell Brands,NWL,0000814453,2016,QTR1,0.04721902538594043
Newell Brands,NWL,0000814453,2015,QTR1,0.04662109043400074
Newell Brands,NWL,0000814453,2014,QTR1,0.04464600875315161
Newell Brands,NWL,0000814453,2013,QTR1,0.05250131673484109
Newell Brands,NWL,0000814453,2012,QTR1,0.056121760290991064
Newell Brands,NWL,0000814453,2011,QTR1,0.045154440222416034
Newell Brands,NWL,0000814453,2010,QTR1,0.04637282561036225
Newell Brands,NWL,0000814453,2009,QTR1,0.055629425041189735
Altria Group Inc,MO,0000764180,2018,QTR1,0.08680489658489667
Altria Group Inc,MO,0000764180,2017,QTR1,0.08832305535135732
Altria Group Inc,MO,0000764180,2016,QTR1,0.094243016383168
Altria Group Inc,MO,0000764180,2015,QTR1,0.09805280804506808
Altria Group Inc,MO,0000764180,2014,QTR1,0.09451815817856772
Altria Group Inc,MO,0000764180,2013,QTR1,0.09709054153393773
Altria Group Inc,MO,0000764180,2012,QTR1,0.09482721735628712
Altria Group Inc,MO,0000764180,2011,QTR1,0.0
Altria Group Inc,MO,0000764180,2010,QTR1,0.10234347817291739
Altria Group Inc,MO,0000764180,2009,QTR1,0.10903345549652368
SBA Communications,SBAC,0001034054,2018,QTR1,0.04234151876273408
SBA Communications,SBAC,0001034054,2017,QTR1,0.03900694772750451
SBA Communications,SBAC,0001034054,2016,QTR1,0.04084973746892786
SBA Communications,SBAC,0001034054,2015,QTR1,0.04617193732752652
SBA Communications,SBAC,0001034054,2014,QTR1,0.04315854145854146
SBA Communications,SBAC,0001034054,2013,QTR1,0.039517987375130216
SBA Communications,SBAC,0001034054,2012,QTR1,0.033552366401105885
SBA Communications,SBAC,0001034054,2011,QTR1,0.03875041625041625
SBA Communications,SBAC,0001034054,2010,QTR1,0.03385227966477962
SBA Communications,SBAC,0001034054,2009,QTR1,0.04107731746837889
Lilly (Eli) & Co.,LLY,0000059478,2018,QTR1,0.07022347662317725
Lilly (Eli) & Co.,LLY,0000059478,2017,QTR1,0.06903467327779259
Lilly (Eli) & Co.,LLY,0000059478,2016,QTR1,0.05911843586064555
Lilly (Eli) & Co.,LLY,0000059478,2015,QTR1,0.05531501880186095
Lilly (Eli) & Co.,LLY,0000059478,2014,QTR1,0.04988870399401059
Lilly (Eli) & Co.,LLY,0000059478,2013,QTR1,0.07714024564646976
Lilly (Eli) & Co.,LLY,0000059478,2012,QTR1,0.07277236244148008
Lilly (Eli) & Co.,LLY,0000059478,2011,QTR1,0.07885855216212356
Lilly (Eli) & Co.,LLY,0000059478,2010,QTR1,0.07636641263934844
Lilly (Eli) & Co.,LLY,0000059478,2009,QTR1,0.0
Expedia Group,EXPE,0001324424,2018,QTR1,0.046025932780282386
Expedia Group,EXPE,0001324424,2017,QTR1,0.04833224921307823
Expedia Group,EXPE,0001324424,2016,QTR1,0.05472115997450604
Expedia Group,EXPE,0001324424,2015,QTR1,0.051931444820129326
Expedia Group,EXPE,0001324424,2014,QTR1,0.055091719446399214
Expedia Group,EXPE,0001324424,2013,QTR1,0.060227877933469995
Expedia Group,EXPE,0001324424,2012,QTR1,0.05378170604820665
Expedia Group,EXPE,0001324424,2011,QTR1,0.06490814374074286
Expedia Group,EXPE,0001324424,2010,QTR1,0.06433434278725762
Expedia Group,EXPE,0001324424,2009,QTR1,0.06564271520828903
Medtronic plc,MDT,0001613103,2018,QTR2,0.03993016079917848
Medtronic plc,MDT,0001613103,2017,QTR2,0.033621291828232786
Medtronic plc,MDT,0001613103,2016,QTR2,0.0368746371006891
Medtronic plc,MDT,0001613103,2015,QTR2,0.03366799890722311
Dentsply Sirona,XRAY,0000818479,2018,QTR1,0.042612803119499575
Dentsply Sirona,XRAY,0000818479,2017,QTR1,0.04068139143769401
Dentsply Sirona,XRAY,0000818479,2016,QTR1,0.054719986995548045
Dentsply Sirona,XRAY,0000818479,2015,QTR1,0.05259593409593409
Dentsply Sirona,XRAY,0000818479,2014,QTR1,0.05390754461587795
Dentsply Sirona,XRAY,0000818479,2013,QTR1,0.06063554470492796
Dentsply Sirona,XRAY,0000818479,2012,QTR1,0.06528342852799375
Dentsply Sirona,XRAY,0000818479,2011,QTR1,0.0
Dentsply Sirona,XRAY,0000818479,2010,QTR1,0.0
Dentsply Sirona,XRAY,0000818479,2009,QTR1,0.07846372454705797
Healthpeak Properties,PEAK,0000765880,2018,QTR1,0.035311296743457614
Healthpeak Properties,PEAK,0000765880,2017,QTR1,0.04218066515331679
Healthpeak Properties,PEAK,0000765880,2016,QTR1,0.0
Healthpeak Properties,PEAK,0000765880,2015,QTR1,0.0
Healthpeak Properties,PEAK,0000765880,2014,QTR1,0.05264530750276367
Healthpeak Properties,PEAK,0000765880,2013,QTR1,0.052713098765937876
Healthpeak Properties,PEAK,0000765880,2012,QTR1,0.0537938875536076
Healthpeak Properties,PEAK,0000765880,2011,QTR1,0.053801968155683305
Healthpeak Properties,PEAK,0000765880,2010,QTR1,0.05079298365257275
Healthpeak Properties,PEAK,0000765880,2009,QTR1,0.04376037252622878
Principal Financial Group,PFG,0001126328,2018,QTR1,0.06446900859911052
Principal Financial Group,PFG,0001126328,2017,QTR1,0.058988879067413014
Principal Financial Group,PFG,0001126328,2016,QTR1,0.06256874277151751
Principal Financial Group,PFG,0001126328,2015,QTR1,0.06012837667943096
Principal Financial Group,PFG,0001126328,2014,QTR1,0.06457650247650241
Principal Financial Group,PFG,0001126328,2013,QTR1,0.055345275975796075
Principal Financial Group,PFG,0001126328,2012,QTR1,0.054453277615127284
Principal Financial Group,PFG,0001126328,2011,QTR1,0.060529737897228986
Principal Financial Group,PFG,0001126328,2010,QTR1,0.05681816519374118
Principal Financial Group,PFG,0001126328,2009,QTR1,0.0
Keysight Technologies,KEYS,0001601046,2018,QTR4,0.053584338366947176
Keysight Technologies,KEYS,0001601046,2017,QTR4,0.050816180674671294
Keysight Technologies,KEYS,0001601046,2016,QTR4,0.04616895745250471
Keysight Technologies,KEYS,0001601046,2015,QTR4,0.054801649270974445
Keysight Technologies,KEYS,0001601046,2014,QTR4,0.055577249611230256
AvalonBay Communities,AVB,0000915912,2018,QTR1,0.06655645772667053
AvalonBay Communities,AVB,0000915912,2017,QTR1,0.06580532739887049
AvalonBay Communities,AVB,0000915912,2016,QTR1,0.06624776491624321
AvalonBay Communities,AVB,0000915912,2015,QTR1,0.09300982800982802
AvalonBay Communities,AVB,0000915912,2014,QTR1,0.06787941587748166
AvalonBay Communities,AVB,0000915912,2013,QTR1,0.057465484812182936
AvalonBay Communities,AVB,0000915912,2012,QTR1,0.06979640103847294
AvalonBay Communities,AVB,0000915912,2011,QTR1,0.05870768177400833
AvalonBay Communities,AVB,0000915912,2010,QTR1,0.06178991130820401
AvalonBay Communities,AVB,0000915912,2009,QTR1,0.05460827790096085
Jack Henry & Associates,JKHY,0000779152,2018,QTR3,0.015700677662702986
Jack Henry & Associates,JKHY,0000779152,2017,QTR3,0.02620204266118664
Jack Henry & Associates,JKHY,0000779152,2016,QTR3,0.021106507505761242
Jack Henry & Associates,JKHY,0000779152,2015,QTR3,0.02258420268256335
Jack Henry & Associates,JKHY,0000779152,2014,QTR3,0.0227901381487039
Jack Henry & Associates,JKHY,0000779152,2013,QTR3,0.01627846179794232
Jack Henry & Associates,JKHY,0000779152,2012,QTR3,0.0169512934730326
Jack Henry & Associates,JKHY,0000779152,2011,QTR3,0.015049281076066786
Jack Henry & Associates,JKHY,0000779152,2010,QTR3,0.02378937893789379
Jack Henry & Associates,JKHY,0000779152,2009,QTR3,0.024664031620553358
Chipotle Mexican Grill,CMG,0001058090,2018,QTR1,0.06346645264507535
Chipotle Mexican Grill,CMG,0001058090,2017,QTR1,0.06490232293510981
Chipotle Mexican Grill,CMG,0001058090,2016,QTR1,0.05565360665904148
Chipotle Mexican Grill,CMG,0001058090,2015,QTR1,0.05257249504308328
Chipotle Mexican Grill,CMG,0001058090,2014,QTR1,0.053949861481111486
Chipotle Mexican Grill,CMG,0001058090,2013,QTR1,0.06190057893974945
Chipotle Mexican Grill,CMG,0001058090,2012,QTR1,0.059475019187586055
Chipotle Mexican Grill,CMG,0001058090,2011,QTR1,0.06685511302086272
Chipotle Mexican Grill,CMG,0001058090,2010,QTR1,0.059489509007313195
Chipotle Mexican Grill,CMG,0001058090,2009,QTR1,0.06415181391816908
Allstate Corp,ALL,0000899051,2018,QTR1,-0.125
Allstate Corp,ALL,0000899051,2017,QTR1,0.07082907699814178
Allstate Corp,ALL,0000899051,2016,QTR1,0.06759843688167792
Allstate Corp,ALL,0000899051,2015,QTR1,0.06920515224662696
Allstate Corp,ALL,0000899051,2014,QTR1,0.0675391959461727
Allstate Corp,ALL,0000899051,2013,QTR1,0.06427465203572795
Allstate Corp,ALL,0000899051,2012,QTR1,0.0645861642645519
Allstate Corp,ALL,0000899051,2011,QTR1,0.06210789667371015
Allstate Corp,ALL,0000899051,2010,QTR1,0.07238254696382743
Allstate Corp,ALL,0000899051,2009,QTR1,0.07008425576172933
Aptiv PLC,APTV,0001521332,2018,QTR1,0.07017638926729843
Aptiv PLC,APTV,0001521332,2017,QTR1,0.06672477686678877
Aptiv PLC,APTV,0001521332,2016,QTR1,0.06144020191368682
Aptiv PLC,APTV,0001521332,2015,QTR1,0.06161164937582466
Aptiv PLC,APTV,0001521332,2014,QTR1,0.05989573649729902
Aptiv PLC,APTV,0001521332,2013,QTR1,0.06018296542832354
Aptiv PLC,APTV,0001521332,2012,QTR1,0.04983507567844921
Baxter International Inc.,BAX,0000010456,2018,QTR1,0.028026399891901397
Baxter International Inc.,BAX,0000010456,2017,QTR1,0.033699580039359016
Baxter International Inc.,BAX,0000010456,2016,QTR1,0.03646874910586061
Baxter International Inc.,BAX,0000010456,2015,QTR1,0.031171383777766758
Baxter International Inc.,BAX,0000010456,2014,QTR1,0.0
Baxter International Inc.,BAX,0000010456,2013,QTR1,0.04254684960665027
Baxter International Inc.,BAX,0000010456,2012,QTR1,0.050173303993902
Baxter International Inc.,BAX,0000010456,2011,QTR1,0.042392752646658906
Baxter International Inc.,BAX,0000010456,2010,QTR1,0.038382367353939274
Baxter International Inc.,BAX,0000010456,2009,QTR1,0.06090910548486314
Applied Materials Inc.,AMAT,0000006951,2018,QTR4,0.0
Applied Materials Inc.,AMAT,0000006951,2017,QTR4,0.0
Applied Materials Inc.,AMAT,0000006951,2016,QTR4,0.0
Applied Materials Inc.,AMAT,0000006951,2015,QTR4,0.0
Applied Materials Inc.,AMAT,0000006951,2014,QTR4,0.0
Applied Materials Inc.,AMAT,0000006951,2013,QTR4,0.0
Applied Materials Inc.,AMAT,0000006951,2012,QTR4,0.0
Applied Materials Inc.,AMAT,0000006951,2011,QTR4,0.0
Applied Materials Inc.,AMAT,0000006951,2010,QTR4,0.0
Applied Materials Inc.,AMAT,0000006951,2009,QTR4,0.0
Tractor Supply Company,TSCO,0000916365,2018,QTR1,0.0
Tractor Supply Company,TSCO,0000916365,2017,QTR1,0.0
Tractor Supply Company,TSCO,0000916365,2016,QTR1,0.0
Tractor Supply Company,TSCO,0000916365,2015,QTR1,0.0
Tractor Supply Company,TSCO,0000916365,2014,QTR1,0.0
Tractor Supply Company,TSCO,0000916365,2013,QTR1,0.0
Tractor Supply Company,TSCO,0000916365,2012,QTR1,0.0
Tractor Supply Company,TSCO,0000916365,2011,QTR1,0.0
Tractor Supply Company,TSCO,0000916365,2010,QTR1,0.0
Tractor Supply Company,TSCO,0000916365,2009,QTR1,0.0
Cummins Inc.,CMI,0000026172,2018,QTR1,0.0
Cummins Inc.,CMI,0000026172,2017,QTR1,0.04863961884469696
Cummins Inc.,CMI,0000026172,2016,QTR1,0.03953765792031098
Cummins Inc.,CMI,0000026172,2015,QTR1,0.0392222590334835
Cummins Inc.,CMI,0000026172,2014,QTR1,0.040399901957361616
Cummins Inc.,CMI,0000026172,2013,QTR1,0.055303246377465094
Cummins Inc.,CMI,0000026172,2012,QTR1,0.05440148013008976
Cummins Inc.,CMI,0000026172,2011,QTR1,0.036769621929366364
Cummins Inc.,CMI,0000026172,2010,QTR1,0.03290197963855683
Cummins Inc.,CMI,0000026172,2009,QTR1,0.01945813702758147
Edwards Lifesciences,EW,0001099800,2018,QTR1,0.02338779699297992
Edwards Lifesciences,EW,0001099800,2017,QTR1,0.02339997663527075
Edwards Lifesciences,EW,0001099800,2016,QTR1,0.02422850208907901
Edwards Lifesciences,EW,0001099800,2015,QTR1,0.01992436233176975
Edwards Lifesciences,EW,0001099800,2014,QTR1,0.021723977375778417
Edwards Lifesciences,EW,0001099800,2013,QTR1,0.024550433404978873
Edwards Lifesciences,EW,0001099800,2012,QTR1,0.028091507369485718
Edwards Lifesciences,EW,0001099800,2011,QTR1,0.026163990453990465
Edwards Lifesciences,EW,0001099800,2010,QTR1,0.027894716624055488
Edwards Lifesciences,EW,0001099800,2009,QTR1,0.02999678981349044
FLIR Systems,FLIR,0000354908,2018,QTR1,0.04488901336397544
FLIR Systems,FLIR,0000354908,2017,QTR1,0.04179044475773451
FLIR Systems,FLIR,0000354908,2016,QTR1,0.04514888109255701
FLIR Systems,FLIR,0000354908,2015,QTR1,0.05478807915248596
FLIR Systems,FLIR,0000354908,2014,QTR1,0.06336041476838182
FLIR Systems,FLIR,0000354908,2013,QTR1,0.06605049060528514
FLIR Systems,FLIR,0000354908,2012,QTR1,0.0750878577106901
FLIR Systems,FLIR,0000354908,2011,QTR1,0.07479952695706123
FLIR Systems,FLIR,0000354908,2010,QTR1,0.07431339603958652
FLIR Systems,FLIR,0000354908,2009,QTR1,0.0728738125391669
"S&P Global, Inc.",SPGI,0000064040,2018,QTR1,0.048434072448156965
"S&P Global, Inc.",SPGI,0000064040,2017,QTR1,0.0464972830988456
"S&P Global, Inc.",SPGI,0000064040,2016,QTR1,0.039496903238907484
"S&P Global, Inc.",SPGI,0000064040,2015,QTR1,0.04314869234577263
"S&P Global, Inc.",SPGI,0000064040,2014,QTR1,0.044679922474040144
"S&P Global, Inc.",SPGI,0000064040,2013,QTR1,0.043179784861603066
"S&P Global, Inc.",SPGI,0000064040,2012,QTR1,0.03840061244439126
"S&P Global, Inc.",SPGI,0000064040,2011,QTR1,0.026267503073058633
"S&P Global, Inc.",SPGI,0000064040,2010,QTR1,0.016241349353594264
"S&P Global, Inc.",SPGI,0000064040,2009,QTR1,0.024450812051483195
Global Payments Inc.,GPN,0001123360,2018,QTR1,0.0
Global Payments Inc.,GPN,0001123360,2016,QTR3,0.0
Global Payments Inc.,GPN,0001123360,2015,QTR3,0.0
Global Payments Inc.,GPN,0001123360,2014,QTR3,0.0
Global Payments Inc.,GPN,0001123360,2013,QTR3,0.0
Global Payments Inc.,GPN,0001123360,2012,QTR3,0.0
Global Payments Inc.,GPN,0001123360,2011,QTR3,0.0
Global Payments Inc.,GPN,0001123360,2010,QTR3,0.0
Global Payments Inc.,GPN,0001123360,2009,QTR3,0.0
Pfizer Inc.,PFE,0000078003,2018,QTR1,0.04452799675571957
Pfizer Inc.,PFE,0000078003,2017,QTR1,0.04709293844576307
Pfizer Inc.,PFE,0000078003,2016,QTR1,0.04807206585516699
Pfizer Inc.,PFE,0000078003,2015,QTR1,0.05372927245764623
Pfizer Inc.,PFE,0000078003,2014,QTR1,0.061581300055876365
Pfizer Inc.,PFE,0000078003,2013,QTR1,0.05620137417208551
Pfizer Inc.,PFE,0000078003,2012,QTR1,0.06207395812591729
Pfizer Inc.,PFE,0000078003,2011,QTR1,0.05581886504300299
Pfizer Inc.,PFE,0000078003,2010,QTR1,0.036640601182854685
Pfizer Inc.,PFE,0000078003,2009,QTR1,0.07425941105428281
Globe Life Inc.,GL,0000320335,2018,QTR1,0.062265165945165894
Globe Life Inc.,GL,0000320335,2017,QTR1,0.0601370259976817
Globe Life Inc.,GL,0000320335,2016,QTR1,0.05740782138323122
Globe Life Inc.,GL,0000320335,2015,QTR1,0.0
Globe Life Inc.,GL,0000320335,2014,QTR1,0.0
Globe Life Inc.,GL,0000320335,2013,QTR1,0.061223110828015466
Globe Life Inc.,GL,0000320335,2012,QTR1,0.05821694439502658
Globe Life Inc.,GL,0000320335,2011,QTR1,0.058420513058582764
Globe Life Inc.,GL,0000320335,2010,QTR1,0.055237234564645736
Globe Life Inc.,GL,0000320335,2009,QTR1,0.06115676915676917
Sealed Air,SEE,0001012100,2018,QTR1,0.05596908307434622
Sealed Air,SEE,0001012100,2017,QTR1,0.0472641288152237
Sealed Air,SEE,0001012100,2016,QTR1,0.05383009863388753
Sealed Air,SEE,0001012100,2015,QTR1,0.05496447146168594
Sealed Air,SEE,0001012100,2014,QTR1,0.04836364592345453
Sealed Air,SEE,0001012100,2013,QTR1,0.057160000228669766
Sealed Air,SEE,0001012100,2012,QTR1,0.0
Sealed Air,SEE,0001012100,2011,QTR1,0.029459853983936524
Sealed Air,SEE,0001012100,2010,QTR1,0.03280348940275409
Sealed Air,SEE,0001012100,2009,QTR1,0.03937387738524102
Xcel Energy Inc,XEL,0000072903,2018,QTR1,0.0
Xcel Energy Inc,XEL,0000072903,2017,QTR1,0.0
Xcel Energy Inc,XEL,0000072903,2016,QTR1,0.0
Xcel Energy Inc,XEL,0000072903,2015,QTR1,0.0
Xcel Energy Inc,XEL,0000072903,2014,QTR1,0.0
Xcel Energy Inc,XEL,0000072903,2013,QTR1,0.0
Xcel Energy Inc,XEL,0000072903,2012,QTR1,0.0
Xcel Energy Inc,XEL,0000072903,2011,QTR1,0.0
Xcel Energy Inc,XEL,0000072903,2010,QTR1,0.0
Xcel Energy Inc,XEL,0000072903,2009,QTR1,0.0
Zoetis,ZTS,0001555280,2018,QTR1,0.041292188635612466
Zoetis,ZTS,0001555280,2017,QTR1,0.041701432985691636
Zoetis,ZTS,0001555280,2016,QTR1,0.05015849788639846
Zoetis,ZTS,0001555280,2015,QTR1,0.04662311552167101
Zoetis,ZTS,0001555280,2014,QTR1,0.05006346656778001
Zoetis,ZTS,0001555280,2013,QTR1,0.038570826787173086
Western Union Co,WU,0001365135,2018,QTR1,0.03825136681648827
Western Union Co,WU,0001365135,2017,QTR1,0.04154846892925189
Western Union Co,WU,0001365135,2016,QTR1,0.04027312030813981
Western Union Co,WU,0001365135,2015,QTR1,0.0385414792638819
Western Union Co,WU,0001365135,2014,QTR1,0.03115663425508342
Western Union Co,WU,0001365135,2013,QTR1,0.03977333941913848
Western Union Co,WU,0001365135,2012,QTR1,0.046903863802399415
Western Union Co,WU,0001365135,2011,QTR1,0.03726292494840882
Western Union Co,WU,0001365135,2010,QTR1,0.041874602354716
Western Union Co,WU,0001365135,2009,QTR1,0.0594918674540523
International Flavors & Fragrances,IFF,0000051253,2018,QTR1,0.04443168142808437
International Flavors & Fragrances,IFF,0000051253,2017,QTR1,0.04347895342005291
International Flavors & Fragrances,IFF,0000051253,2016,QTR1,0.0478066695873959
International Flavors & Fragrances,IFF,0000051253,2015,QTR1,0.05803052545418958
International Flavors & Fragrances,IFF,0000051253,2014,QTR1,0.06030763392035068
International Flavors & Fragrances,IFF,0000051253,2013,QTR1,0.06287585503181833
International Flavors & Fragrances,IFF,0000051253,2012,QTR1,0.07121633494710419
International Flavors & Fragrances,IFF,0000051253,2011,QTR1,0.035108308358308346
International Flavors & Fragrances,IFF,0000051253,2010,QTR1,0.05361266153201637
International Flavors & Fragrances,IFF,0000051253,2009,QTR1,0.017095098188848204
"Nasdaq, Inc.",NDAQ,0001120193,2018,QTR1,0.04393867552861135
"Nasdaq, Inc.",NDAQ,0001120193,2017,QTR1,0.0438736858379716
"Nasdaq, Inc.",NDAQ,0001120193,2016,QTR1,0.052808923635330206
"Nasdaq, Inc.",NDAQ,0001120193,2015,QTR1,0.03956200662083012
"Nasdaq, Inc.",NDAQ,0001120193,2014,QTR1,0.03438994273136667
"Nasdaq, Inc.",NDAQ,0001120193,2013,QTR1,0.036220759323277285
"Nasdaq, Inc.",NDAQ,0001120193,2012,QTR1,0.041880178513243015
"Nasdaq, Inc.",NDAQ,0001120193,2011,QTR1,0.04591152246022382
"Nasdaq, Inc.",NDAQ,0001120193,2010,QTR1,0.04523218402973832
"Nasdaq, Inc.",NDAQ,0001120193,2009,QTR1,0.04997640979848469
ViacomCBS,VIAC,0000813828,2018,QTR1,0.02489609708949327
ViacomCBS,VIAC,0000813828,2017,QTR1,0.03275694074589971
ViacomCBS,VIAC,0000813828,2016,QTR1,0.038102887883018154
ViacomCBS,VIAC,0000813828,2015,QTR1,0.041847855847855824
ViacomCBS,VIAC,0000813828,2014,QTR1,0.047796346382522295
ViacomCBS,VIAC,0000813828,2013,QTR1,0.04819817645481359
ViacomCBS,VIAC,0000813828,2012,QTR1,0.04624948950420645
ViacomCBS,VIAC,0000813828,2011,QTR1,0.050264482943054335
ViacomCBS,VIAC,0000813828,2010,QTR1,0.04940764933353862
ViacomCBS,VIAC,0000813828,2009,QTR1,0.0461137546663862
Hartford Financial Svc.Gp.,HIG,0000874766,2018,QTR1,0.05106516290726817
Hartford Financial Svc.Gp.,HIG,0000874766,2017,QTR1,0.08007455507455508
Hartford Financial Svc.Gp.,HIG,0000874766,2016,QTR1,0.06536876522170629
